2017-09-12 05:07:49.851 client 52.32.115.31:52360	goodput 358.76 kbps	throughput 359.16 kbps	latency 57.000 ms	accuracy 0.8780
2017-09-12 05:10:00.922 client 13.58.116.243:35662	goodput 12759.56 kbps	throughput 12759.96 kbps	latency 40.700 ms	accuracy 0.9313
2017-09-12 05:10:00.936 client 52.23.155.130:36534	goodput 12759.56 kbps	throughput 12759.96 kbps	latency 46.800 ms	accuracy 0.9313
2017-09-12 05:10:01.851 client 52.32.115.31:52360	goodput 12766.216 kbps	throughput 12766.616 kbps	latency 27.200 ms	accuracy 0.9098
2017-09-12 05:10:01.922 client 13.58.116.243:35662	goodput 12766.216 kbps	throughput 12766.616 kbps	latency 40.700 ms	accuracy 0.9098
2017-09-12 05:10:01.936 client 52.23.155.130:36534	goodput 12766.216 kbps	throughput 12766.616 kbps	latency 46.500 ms	accuracy 0.9098
2017-09-12 05:10:02.851 client 52.32.115.31:52360	goodput 13962.304 kbps	throughput 13962.704 kbps	latency 27.273 ms	accuracy 0.9374
2017-09-12 05:10:02.922 client 13.58.116.243:35662	goodput 12737.736 kbps	throughput 12738.136 kbps	latency 41.300 ms	accuracy 0.9328
2017-09-12 05:10:02.936 client 52.23.155.130:36534	goodput 13962.304 kbps	throughput 13962.704 kbps	latency 47.091 ms	accuracy 0.9374
2017-09-12 05:10:03.851 client 52.32.115.31:52360	goodput 12523.352 kbps	throughput 12523.752 kbps	latency 26.600 ms	accuracy 0.8876
2017-09-12 05:10:03.922 client 13.58.116.243:35662	goodput 13747.92 kbps	throughput 13748.32 kbps	latency 40.636 ms	accuracy 0.8963
2017-09-12 05:10:03.936 client 52.23.155.130:36534	goodput 12523.352 kbps	throughput 12523.752 kbps	latency 45.900 ms	accuracy 0.8876
2017-09-12 05:10:04.851 client 52.32.115.31:52360	goodput 12527.192 kbps	throughput 12527.592 kbps	latency 26.600 ms	accuracy 0.9194
2017-09-12 05:10:04.922 client 13.58.116.243:35662	goodput 12527.192 kbps	throughput 12527.592 kbps	latency 40.500 ms	accuracy 0.9194
2017-09-12 05:10:04.936 client 52.23.155.130:36534	goodput 12527.192 kbps	throughput 12527.592 kbps	latency 46.000 ms	accuracy 0.9194
2017-09-12 05:10:05.851 client 52.32.115.31:52360	goodput 12297.672 kbps	throughput 12298.072 kbps	latency 27.000 ms	accuracy 0.8919
2017-09-12 05:10:05.922 client 13.58.116.243:35662	goodput 12297.672 kbps	throughput 12298.072 kbps	latency 40.600 ms	accuracy 0.8919
2017-09-12 05:10:05.936 client 52.23.155.130:36534	goodput 12297.672 kbps	throughput 12298.072 kbps	latency 45.900 ms	accuracy 0.8919
2017-09-12 05:10:06.851 client 52.32.115.31:52360	goodput 12280.376 kbps	throughput 12280.776 kbps	latency 25.500 ms	accuracy 0.9181
2017-09-12 05:10:06.922 client 13.58.116.243:35662	goodput 12280.376 kbps	throughput 12280.776 kbps	latency 40.100 ms	accuracy 0.9181
2017-09-12 05:10:06.936 client 52.23.155.130:36534	goodput 12280.376 kbps	throughput 12280.776 kbps	latency 45.600 ms	accuracy 0.9181
2017-09-12 05:10:07.851 client 52.32.115.31:52360	goodput 13601.256 kbps	throughput 13601.656 kbps	latency 27.600 ms	accuracy 0.9141
2017-09-12 05:10:07.922 client 13.58.116.243:35662	goodput 13601.28 kbps	throughput 13601.68 kbps	latency 41.600 ms	accuracy 0.9141
2017-09-12 05:10:07.936 client 52.23.155.130:36534	goodput 13601.28 kbps	throughput 13601.68 kbps	latency 45.700 ms	accuracy 0.9141
2017-09-12 05:10:08.851 client 52.32.115.31:52360	goodput 12119.376 kbps	throughput 12119.776 kbps	latency 25.700 ms	accuracy 0.9282
2017-09-12 05:10:08.922 client 13.58.116.243:35662	goodput 12119.376 kbps	throughput 12119.776 kbps	latency 39.700 ms	accuracy 0.9282
2017-09-12 05:10:08.936 client 52.23.155.130:36534	goodput 12119.376 kbps	throughput 12119.776 kbps	latency 45.400 ms	accuracy 0.9282
2017-09-12 05:10:09.851 client 52.32.115.31:52360	goodput 12207.8 kbps	throughput 12208.2 kbps	latency 25.900 ms	accuracy 0.9164
2017-09-12 05:10:09.922 client 13.58.116.243:35662	goodput 12207.8 kbps	throughput 12208.2 kbps	latency 40.800 ms	accuracy 0.9164
2017-09-12 05:10:09.936 client 52.23.155.130:36534	goodput 12207.8 kbps	throughput 12208.2 kbps	latency 46.100 ms	accuracy 0.9164
2017-09-12 05:10:10.851 client 52.32.115.31:52360	goodput 12029.856 kbps	throughput 12030.256 kbps	latency 25.400 ms	accuracy 0.9214
2017-09-12 05:10:10.922 client 13.58.116.243:35662	goodput 12029.856 kbps	throughput 12030.256 kbps	latency 39.700 ms	accuracy 0.9214
2017-09-12 05:10:10.936 client 52.23.155.130:36534	goodput 12029.856 kbps	throughput 12030.256 kbps	latency 45.500 ms	accuracy 0.9214
2017-09-12 05:10:11.851 client 52.32.115.31:52360	goodput 12164.944 kbps	throughput 12165.344 kbps	latency 25.800 ms	accuracy 0.9138
2017-09-12 05:10:11.922 client 13.58.116.243:35662	goodput 12164.944 kbps	throughput 12165.344 kbps	latency 40.300 ms	accuracy 0.9138
2017-09-12 05:10:11.936 client 52.23.155.130:36534	goodput 12164.944 kbps	throughput 12165.344 kbps	latency 45.700 ms	accuracy 0.9138
2017-09-12 05:10:12.851 client 52.32.115.31:52360	goodput 13479.608 kbps	throughput 13480.008 kbps	latency 25.545 ms	accuracy 0.9155
2017-09-12 05:10:12.923 client 13.58.116.243:35662	goodput 13479.608 kbps	throughput 13480.008 kbps	latency 39.818 ms	accuracy 0.9155
2017-09-12 05:10:12.936 client 52.23.155.130:36534	goodput 13479.608 kbps	throughput 13480.008 kbps	latency 45.545 ms	accuracy 0.9155
2017-09-12 05:10:13.851 client 52.32.115.31:52360	goodput 12431.736 kbps	throughput 12432.136 kbps	latency 25.800 ms	accuracy 0.9288
2017-09-12 05:10:13.923 client 13.58.116.243:35662	goodput 12431.736 kbps	throughput 12432.136 kbps	latency 40.300 ms	accuracy 0.9288
2017-09-12 05:10:13.936 client 52.23.155.130:36534	goodput 12431.736 kbps	throughput 12432.136 kbps	latency 45.900 ms	accuracy 0.9288
2017-09-12 05:10:14.851 client 52.32.115.31:52360	goodput 12344.912 kbps	throughput 12345.312 kbps	latency 25.900 ms	accuracy 0.8815
2017-09-12 05:10:14.922 client 13.58.116.243:35662	goodput 12344.912 kbps	throughput 12345.312 kbps	latency 41.200 ms	accuracy 0.8815
2017-09-12 05:10:14.936 client 52.23.155.130:36534	goodput 12344.912 kbps	throughput 12345.312 kbps	latency 45.800 ms	accuracy 0.8815
2017-09-12 05:10:15.851 client 52.32.115.31:52360	goodput 12888.752 kbps	throughput 12889.152 kbps	latency 26.700 ms	accuracy 0.9241
2017-09-12 05:10:15.922 client 13.58.116.243:35662	goodput 12888.752 kbps	throughput 12889.152 kbps	latency 41.400 ms	accuracy 0.9241
2017-09-12 05:10:15.936 client 52.23.155.130:36534	goodput 12888.752 kbps	throughput 12889.152 kbps	latency 46.900 ms	accuracy 0.9241
2017-09-12 05:10:16.851 client 52.32.115.31:52360	goodput 12072.496 kbps	throughput 12072.896 kbps	latency 25.500 ms	accuracy 0.8827
2017-09-12 05:10:16.922 client 13.58.116.243:35662	goodput 12072.496 kbps	throughput 12072.896 kbps	latency 40.000 ms	accuracy 0.8827
2017-09-12 05:10:16.936 client 52.23.155.130:36534	goodput 12072.496 kbps	throughput 12072.896 kbps	latency 45.500 ms	accuracy 0.8827
2017-09-12 05:10:17.851 client 52.32.115.31:52360	goodput 11559.408 kbps	throughput 11559.808 kbps	latency 28.667 ms	accuracy 0.9210
2017-09-12 05:10:17.922 client 13.58.116.243:35662	goodput 11559.408 kbps	throughput 11559.808 kbps	latency 41.000 ms	accuracy 0.9210
2017-09-12 05:10:17.936 client 52.23.155.130:36534	goodput 11559.408 kbps	throughput 11559.808 kbps	latency 44.333 ms	accuracy 0.9210
2017-09-12 05:10:18.851 client 52.32.115.31:52360	goodput 12211.272 kbps	throughput 12211.672 kbps	latency 26.200 ms	accuracy 0.9213
2017-09-12 05:10:18.922 client 13.58.116.243:35662	goodput 12211.272 kbps	throughput 12211.672 kbps	latency 39.700 ms	accuracy 0.9213
2017-09-12 05:10:18.936 client 52.23.155.130:36534	goodput 12211.272 kbps	throughput 12211.672 kbps	latency 43.600 ms	accuracy 0.9213
2017-09-12 05:10:19.851 client 52.32.115.31:52360	goodput 12632.024 kbps	throughput 12632.424 kbps	latency 25.364 ms	accuracy 0.8736
2017-09-12 05:10:19.922 client 13.58.116.243:35662	goodput 12632.024 kbps	throughput 12632.424 kbps	latency 38.636 ms	accuracy 0.8736
2017-09-12 05:10:19.936 client 52.23.155.130:36534	goodput 12632.024 kbps	throughput 12632.424 kbps	latency 42.273 ms	accuracy 0.8736
2017-09-12 05:10:20.851 client 52.32.115.31:52360	goodput 11565.36 kbps	throughput 11565.76 kbps	latency 25.100 ms	accuracy 0.9340
2017-09-12 05:10:20.922 client 13.58.116.243:35662	goodput 11565.36 kbps	throughput 11565.76 kbps	latency 41.300 ms	accuracy 0.9340
2017-09-12 05:10:20.936 client 52.23.155.130:36534	goodput 11565.36 kbps	throughput 11565.76 kbps	latency 43.800 ms	accuracy 0.9340
2017-09-12 05:10:21.851 client 52.32.115.31:52360	goodput 12210.224 kbps	throughput 12210.624 kbps	latency 26.100 ms	accuracy 0.9194
2017-09-12 05:10:21.922 client 13.58.116.243:35662	goodput 12210.224 kbps	throughput 12210.624 kbps	latency 40.100 ms	accuracy 0.9194
2017-09-12 05:10:21.936 client 52.23.155.130:36534	goodput 12210.224 kbps	throughput 12210.624 kbps	latency 43.500 ms	accuracy 0.9194
2017-09-12 05:10:22.851 client 52.32.115.31:52360	goodput 12182.44 kbps	throughput 12182.84 kbps	latency 26.400 ms	accuracy 0.8753
2017-09-12 05:10:22.922 client 13.58.116.243:35662	goodput 12182.44 kbps	throughput 12182.84 kbps	latency 39.600 ms	accuracy 0.8753
2017-09-12 05:10:22.936 client 52.23.155.130:36534	goodput 12182.44 kbps	throughput 12182.84 kbps	latency 44.400 ms	accuracy 0.8753
2017-09-12 05:10:23.851 client 52.32.115.31:52360	goodput 12093.736 kbps	throughput 12094.136 kbps	latency 26.500 ms	accuracy 0.9231
2017-09-12 05:10:23.922 client 13.58.116.243:35662	goodput 12093.736 kbps	throughput 12094.136 kbps	latency 39.600 ms	accuracy 0.9231
2017-09-12 05:10:23.936 client 52.23.155.130:36534	goodput 12093.736 kbps	throughput 12094.136 kbps	latency 43.000 ms	accuracy 0.9231
2017-09-12 05:10:24.851 client 52.32.115.31:52360	goodput 12035.688 kbps	throughput 12036.088 kbps	latency 25.900 ms	accuracy 0.9497
2017-09-12 05:10:24.922 client 13.58.116.243:35662	goodput 12035.688 kbps	throughput 12036.088 kbps	latency 40.000 ms	accuracy 0.9497
2017-09-12 05:10:24.936 client 52.23.155.130:36534	goodput 12035.688 kbps	throughput 12036.088 kbps	latency 43.500 ms	accuracy 0.9497
2017-09-12 05:10:25.851 client 52.32.115.31:52360	goodput 11093.12 kbps	throughput 11093.52 kbps	latency 24.700 ms	accuracy 0.9318
2017-09-12 05:10:25.922 client 13.58.116.243:35662	goodput 11093.12 kbps	throughput 11093.52 kbps	latency 38.400 ms	accuracy 0.9318
2017-09-12 05:10:25.936 client 52.23.155.130:36534	goodput 11093.12 kbps	throughput 11093.52 kbps	latency 42.000 ms	accuracy 0.9318
2017-09-12 05:10:26.851 client 52.32.115.31:52360	goodput 11419.592 kbps	throughput 11419.992 kbps	latency 24.600 ms	accuracy 0.9262
2017-09-12 05:10:26.922 client 13.58.116.243:35662	goodput 11419.592 kbps	throughput 11419.992 kbps	latency 38.700 ms	accuracy 0.9262
2017-09-12 05:10:26.936 client 52.23.155.130:36534	goodput 11419.592 kbps	throughput 11419.992 kbps	latency 43.000 ms	accuracy 0.9262
2017-09-12 05:10:27.851 client 52.32.115.31:52360	goodput 12975.52 kbps	throughput 12975.92 kbps	latency 27.000 ms	accuracy 0.8971
2017-09-12 05:10:27.922 client 13.58.116.243:35662	goodput 12975.52 kbps	throughput 12975.92 kbps	latency 41.000 ms	accuracy 0.8971
2017-09-12 05:10:27.937 client 52.23.155.130:36534	goodput 12975.52 kbps	throughput 12975.92 kbps	latency 44.800 ms	accuracy 0.8971
2017-09-12 05:10:28.851 client 52.32.115.31:52360	goodput 12561.872 kbps	throughput 12562.272 kbps	latency 24.455 ms	accuracy 0.9137
2017-09-12 05:10:28.922 client 13.58.116.243:35662	goodput 11451.184 kbps	throughput 11451.584 kbps	latency 38.600 ms	accuracy 0.9174
2017-09-12 05:10:28.936 client 52.23.155.130:36534	goodput 11451.184 kbps	throughput 11451.584 kbps	latency 42.600 ms	accuracy 0.9174
2017-09-12 05:10:29.851 client 52.32.115.31:52360	goodput 11780.792 kbps	throughput 11781.192 kbps	latency 24.900 ms	accuracy 0.9529
2017-09-12 05:10:29.922 client 13.58.116.243:35662	goodput 12891.48 kbps	throughput 12891.88 kbps	latency 38.909 ms	accuracy 0.9462
2017-09-12 05:10:29.936 client 52.23.155.130:36534	goodput 12891.48 kbps	throughput 12891.88 kbps	latency 42.909 ms	accuracy 0.9462
2017-09-12 05:10:30.851 client 52.32.115.31:52360	goodput 11832.832 kbps	throughput 11833.232 kbps	latency 25.300 ms	accuracy 0.9138
2017-09-12 05:10:30.922 client 13.58.116.243:35662	goodput 11832.832 kbps	throughput 11833.232 kbps	latency 39.300 ms	accuracy 0.9138
2017-09-12 05:10:30.936 client 52.23.155.130:36534	goodput 11832.832 kbps	throughput 11833.232 kbps	latency 42.800 ms	accuracy 0.9138
2017-09-12 05:10:31.851 client 52.32.115.31:52360	goodput 11803.568 kbps	throughput 11803.968 kbps	latency 25.200 ms	accuracy 0.8953
2017-09-12 05:10:31.922 client 13.58.116.243:35662	goodput 11803.568 kbps	throughput 11803.968 kbps	latency 39.100 ms	accuracy 0.8953
2017-09-12 05:10:31.936 client 52.23.155.130:36534	goodput 11803.568 kbps	throughput 11803.968 kbps	latency 43.200 ms	accuracy 0.8953
2017-09-12 05:10:32.851 client 52.32.115.31:52360	goodput 12250.44 kbps	throughput 12250.84 kbps	latency 25.800 ms	accuracy 0.8935
2017-09-12 05:10:32.922 client 13.58.116.243:35662	goodput 12250.44 kbps	throughput 12250.84 kbps	latency 40.500 ms	accuracy 0.8935
2017-09-12 05:10:32.936 client 52.23.155.130:36534	goodput 12250.44 kbps	throughput 12250.84 kbps	latency 43.500 ms	accuracy 0.8935
2017-09-12 05:10:33.851 client 52.32.115.31:52360	goodput 12669.376 kbps	throughput 12669.776 kbps	latency 26.900 ms	accuracy 0.9244
2017-09-12 05:10:33.922 client 13.58.116.243:35662	goodput 12669.376 kbps	throughput 12669.776 kbps	latency 40.300 ms	accuracy 0.9244
2017-09-12 05:10:33.936 client 52.23.155.130:36534	goodput 12669.376 kbps	throughput 12669.776 kbps	latency 44.200 ms	accuracy 0.9244
2017-09-12 05:10:34.851 client 52.32.115.31:52360	goodput 12736.576 kbps	throughput 12736.976 kbps	latency 27.200 ms	accuracy 0.9362
2017-09-12 05:10:34.922 client 13.58.116.243:35662	goodput 12736.576 kbps	throughput 12736.976 kbps	latency 40.300 ms	accuracy 0.9362
2017-09-12 05:10:34.936 client 52.23.155.130:36534	goodput 12736.576 kbps	throughput 12736.976 kbps	latency 44.400 ms	accuracy 0.9362
2017-09-12 05:10:35.851 client 52.32.115.31:52360	goodput 12903.448 kbps	throughput 12903.848 kbps	latency 27.400 ms	accuracy 0.9197
2017-09-12 05:10:35.922 client 13.58.116.243:35662	goodput 12903.424 kbps	throughput 12903.824 kbps	latency 40.700 ms	accuracy 0.9197
2017-09-12 05:10:35.936 client 52.23.155.130:36534	goodput 12903.448 kbps	throughput 12903.848 kbps	latency 44.700 ms	accuracy 0.9197
2017-09-12 05:10:36.851 client 52.32.115.31:52360	goodput 13043.944 kbps	throughput 13044.344 kbps	latency 27.300 ms	accuracy 0.9304
2017-09-12 05:10:36.922 client 13.58.116.243:35662	goodput 13043.944 kbps	throughput 13044.344 kbps	latency 40.800 ms	accuracy 0.9304
2017-09-12 05:10:36.936 client 52.23.155.130:36534	goodput 13043.944 kbps	throughput 13044.344 kbps	latency 44.800 ms	accuracy 0.9304
2017-09-12 05:10:37.851 client 52.32.115.31:52360	goodput 14120.904 kbps	throughput 14121.304 kbps	latency 28.800 ms	accuracy 0.9236
2017-09-12 05:10:37.922 client 13.58.116.243:35662	goodput 14120.904 kbps	throughput 14121.304 kbps	latency 42.400 ms	accuracy 0.9236
2017-09-12 05:10:37.936 client 52.23.155.130:36534	goodput 14120.904 kbps	throughput 14121.304 kbps	latency 46.600 ms	accuracy 0.9236
2017-09-12 05:10:38.852 client 52.32.115.31:52360	goodput 14376.648 kbps	throughput 14377.048 kbps	latency 27.182 ms	accuracy 0.9530
2017-09-12 05:10:38.922 client 13.58.116.243:35662	goodput 13070.76 kbps	throughput 13071.16 kbps	latency 40.800 ms	accuracy 0.9562
2017-09-12 05:10:38.936 client 52.23.155.130:36534	goodput 13070.76 kbps	throughput 13071.16 kbps	latency 45.000 ms	accuracy 0.9562
2017-09-12 05:10:39.851 client 52.32.115.31:52360	goodput 12724.112 kbps	throughput 12724.512 kbps	latency 26.700 ms	accuracy 0.8873
2017-09-12 05:10:39.922 client 13.58.116.243:35662	goodput 14030 kbps	throughput 14030.4 kbps	latency 40.545 ms	accuracy 0.8885
2017-09-12 05:10:39.936 client 52.23.155.130:36534	goodput 14030 kbps	throughput 14030.4 kbps	latency 44.091 ms	accuracy 0.8885
2017-09-12 05:10:40.851 client 52.32.115.31:52360	goodput 12700.344 kbps	throughput 12700.744 kbps	latency 27.100 ms	accuracy 0.8889
2017-09-12 05:10:40.922 client 13.58.116.243:35662	goodput 12700.344 kbps	throughput 12700.744 kbps	latency 40.600 ms	accuracy 0.8889
2017-09-12 05:10:40.936 client 52.23.155.130:36534	goodput 12700.344 kbps	throughput 12700.744 kbps	latency 43.800 ms	accuracy 0.8889
2017-09-12 05:10:41.851 client 52.32.115.31:52360	goodput 12853.128 kbps	throughput 12853.528 kbps	latency 27.500 ms	accuracy 0.9057
2017-09-12 05:10:41.922 client 13.58.116.243:35662	goodput 12853.128 kbps	throughput 12853.528 kbps	latency 40.700 ms	accuracy 0.9057
2017-09-12 05:10:41.936 client 52.23.155.130:36534	goodput 12853.128 kbps	throughput 12853.528 kbps	latency 44.700 ms	accuracy 0.9057
2017-09-12 05:10:42.851 client 52.32.115.31:52360	goodput 12671.704 kbps	throughput 12672.104 kbps	latency 27.200 ms	accuracy 0.9082
2017-09-12 05:10:42.922 client 13.58.116.243:35662	goodput 12671.704 kbps	throughput 12672.104 kbps	latency 40.500 ms	accuracy 0.9082
2017-09-12 05:10:42.936 client 52.23.155.130:36534	goodput 12671.704 kbps	throughput 12672.104 kbps	latency 43.900 ms	accuracy 0.9082
2017-09-12 05:10:43.851 client 52.32.115.31:52360	goodput 12721.008 kbps	throughput 12721.408 kbps	latency 27.200 ms	accuracy 0.9173
2017-09-12 05:10:43.922 client 13.58.116.243:35662	goodput 12721.008 kbps	throughput 12721.408 kbps	latency 40.400 ms	accuracy 0.9173
2017-09-12 05:10:43.936 client 52.23.155.130:36534	goodput 12721.008 kbps	throughput 12721.408 kbps	latency 44.200 ms	accuracy 0.9173
2017-09-12 05:10:44.851 client 52.32.115.31:52360	goodput 12704.808 kbps	throughput 12705.208 kbps	latency 27.300 ms	accuracy 0.9024
2017-09-12 05:10:44.922 client 13.58.116.243:35662	goodput 12704.808 kbps	throughput 12705.208 kbps	latency 40.600 ms	accuracy 0.9024
2017-09-12 05:10:44.936 client 52.23.155.130:36534	goodput 12704.808 kbps	throughput 12705.208 kbps	latency 44.000 ms	accuracy 0.9024
2017-09-12 05:10:45.851 client 52.32.115.31:52360	goodput 13399.744 kbps	throughput 13400.144 kbps	latency 27.700 ms	accuracy 0.9222
2017-09-12 05:10:45.922 client 13.58.116.243:35662	goodput 13399.744 kbps	throughput 13400.144 kbps	latency 43.200 ms	accuracy 0.9222
2017-09-12 05:10:45.936 client 52.23.155.130:36534	goodput 13399.744 kbps	throughput 13400.144 kbps	latency 45.800 ms	accuracy 0.9222
2017-09-12 05:10:46.851 client 52.32.115.31:52360	goodput 13527.616 kbps	throughput 13528.016 kbps	latency 27.700 ms	accuracy 0.8873
2017-09-12 05:10:46.922 client 13.58.116.243:35662	goodput 13527.616 kbps	throughput 13528.016 kbps	latency 41.900 ms	accuracy 0.8873
2017-09-12 05:10:46.936 client 52.23.155.130:36534	goodput 13527.616 kbps	throughput 13528.016 kbps	latency 46.300 ms	accuracy 0.8873
2017-09-12 05:10:47.851 client 52.32.115.31:52360	goodput 13903.984 kbps	throughput 13904.384 kbps	latency 28.800 ms	accuracy 0.9122
2017-09-12 05:10:47.922 client 13.58.116.243:35662	goodput 13903.984 kbps	throughput 13904.384 kbps	latency 42.500 ms	accuracy 0.9122
2017-09-12 05:10:47.936 client 52.23.155.130:36534	goodput 13903.984 kbps	throughput 13904.384 kbps	latency 45.800 ms	accuracy 0.9122
2017-09-12 05:10:48.851 client 52.32.115.31:52360	goodput 13703.728 kbps	throughput 13704.128 kbps	latency 26.455 ms	accuracy 0.9110
2017-09-12 05:10:48.922 client 13.58.116.243:35662	goodput 12498.752 kbps	throughput 12499.152 kbps	latency 40.300 ms	accuracy 0.9067
2017-09-12 05:10:48.936 client 52.23.155.130:36534	goodput 13703.728 kbps	throughput 13704.128 kbps	latency 44.000 ms	accuracy 0.9110
2017-09-12 05:10:49.851 client 52.32.115.31:52360	goodput 12663.752 kbps	throughput 12664.152 kbps	latency 26.800 ms	accuracy 0.9218
2017-09-12 05:10:49.922 client 13.58.116.243:35662	goodput 13868.728 kbps	throughput 13869.128 kbps	latency 40.545 ms	accuracy 0.9250
2017-09-12 05:10:49.936 client 52.23.155.130:36534	goodput 12663.752 kbps	throughput 12664.152 kbps	latency 44.000 ms	accuracy 0.9218
2017-09-12 05:10:50.851 client 52.32.115.31:52360	goodput 12854.936 kbps	throughput 12855.336 kbps	latency 27.500 ms	accuracy 0.9070
2017-09-12 05:10:50.922 client 13.58.116.243:35662	goodput 12854.912 kbps	throughput 12855.312 kbps	latency 41.400 ms	accuracy 0.9070
2017-09-12 05:10:50.936 client 52.23.155.130:36534	goodput 12854.936 kbps	throughput 12855.336 kbps	latency 44.200 ms	accuracy 0.9070
2017-09-12 05:10:51.851 client 52.32.115.31:52360	goodput 12789.56 kbps	throughput 12789.96 kbps	latency 27.200 ms	accuracy 0.9222
2017-09-12 05:10:51.922 client 13.58.116.243:35662	goodput 12789.56 kbps	throughput 12789.96 kbps	latency 41.000 ms	accuracy 0.9222
2017-09-12 05:10:51.936 client 52.23.155.130:36534	goodput 12789.56 kbps	throughput 12789.96 kbps	latency 44.100 ms	accuracy 0.9222
2017-09-12 05:10:52.851 client 52.32.115.31:52360	goodput 12536.32 kbps	throughput 12536.72 kbps	latency 26.700 ms	accuracy 0.9299
2017-09-12 05:10:52.922 client 13.58.116.243:35662	goodput 12536.32 kbps	throughput 12536.72 kbps	latency 40.700 ms	accuracy 0.9299
2017-09-12 05:10:52.936 client 52.23.155.130:36534	goodput 12536.32 kbps	throughput 12536.72 kbps	latency 43.800 ms	accuracy 0.9299
2017-09-12 05:10:53.851 client 52.32.115.31:52360	goodput 12545.28 kbps	throughput 12545.68 kbps	latency 27.100 ms	accuracy 0.9020
2017-09-12 05:10:53.922 client 13.58.116.243:35662	goodput 12545.28 kbps	throughput 12545.68 kbps	latency 40.200 ms	accuracy 0.9020
2017-09-12 05:10:53.936 client 52.23.155.130:36534	goodput 12545.28 kbps	throughput 12545.68 kbps	latency 44.000 ms	accuracy 0.9020
2017-09-12 05:10:54.851 client 52.32.115.31:52360	goodput 12400.816 kbps	throughput 12401.216 kbps	latency 26.400 ms	accuracy 0.8964
2017-09-12 05:10:54.922 client 13.58.116.243:35662	goodput 12400.816 kbps	throughput 12401.216 kbps	latency 40.300 ms	accuracy 0.8964
2017-09-12 05:10:54.936 client 52.23.155.130:36534	goodput 12400.816 kbps	throughput 12401.216 kbps	latency 43.600 ms	accuracy 0.8964
2017-09-12 05:10:55.851 client 52.32.115.31:52360	goodput 12207.664 kbps	throughput 12208.064 kbps	latency 25.600 ms	accuracy 0.9154
2017-09-12 05:10:55.922 client 13.58.116.243:35662	goodput 12207.664 kbps	throughput 12208.064 kbps	latency 40.900 ms	accuracy 0.9154
2017-09-12 05:10:55.936 client 52.23.155.130:36534	goodput 12207.664 kbps	throughput 12208.064 kbps	latency 43.400 ms	accuracy 0.9154
2017-09-12 05:10:56.851 client 52.32.115.31:52360	goodput 12405.952 kbps	throughput 12406.352 kbps	latency 25.700 ms	accuracy 0.9087
2017-09-12 05:10:56.922 client 13.58.116.243:35662	goodput 12405.952 kbps	throughput 12406.352 kbps	latency 40.000 ms	accuracy 0.9087
2017-09-12 05:10:56.936 client 52.23.155.130:36534	goodput 12405.952 kbps	throughput 12406.352 kbps	latency 44.200 ms	accuracy 0.9087
2017-09-12 05:10:57.851 client 52.32.115.31:52360	goodput 13509.216 kbps	throughput 13509.616 kbps	latency 27.400 ms	accuracy 0.9246
2017-09-12 05:10:57.922 client 13.58.116.243:35662	goodput 13509.216 kbps	throughput 13509.616 kbps	latency 41.500 ms	accuracy 0.9246
2017-09-12 05:10:57.936 client 52.23.155.130:36534	goodput 13509.216 kbps	throughput 13509.616 kbps	latency 45.400 ms	accuracy 0.9246
2017-09-12 05:10:58.851 client 52.32.115.31:52360	goodput 13200.488 kbps	throughput 13200.888 kbps	latency 25.455 ms	accuracy 0.9172
2017-09-12 05:10:58.922 client 13.58.116.243:35662	goodput 12028.52 kbps	throughput 12028.92 kbps	latency 39.500 ms	accuracy 0.9226
2017-09-12 05:10:58.936 client 52.23.155.130:36534	goodput 13200.488 kbps	throughput 13200.888 kbps	latency 43.091 ms	accuracy 0.9172
2017-09-12 05:10:59.851 client 52.32.115.31:52360	goodput 12219.6 kbps	throughput 12220 kbps	latency 25.800 ms	accuracy 0.9368
2017-09-12 05:10:59.922 client 13.58.116.243:35662	goodput 13391.568 kbps	throughput 13391.968 kbps	latency 39.727 ms	accuracy 0.9297
2017-09-12 05:10:59.936 client 52.23.155.130:36534	goodput 12219.6 kbps	throughput 12220 kbps	latency 43.300 ms	accuracy 0.9368
2017-09-12 05:11:00.851 client 52.32.115.31:52360	goodput 12053.608 kbps	throughput 12054.008 kbps	latency 25.500 ms	accuracy 0.9078
2017-09-12 05:11:00.922 client 13.58.116.243:35662	goodput 12053.608 kbps	throughput 12054.008 kbps	latency 39.600 ms	accuracy 0.9078
2017-09-12 05:11:00.936 client 52.23.155.130:36534	goodput 12053.608 kbps	throughput 12054.008 kbps	latency 42.900 ms	accuracy 0.9078
2017-09-12 05:11:01.851 client 52.32.115.31:52360	goodput 12226.84 kbps	throughput 12227.24 kbps	latency 25.500 ms	accuracy 0.9019
2017-09-12 05:11:01.922 client 13.58.116.243:35662	goodput 12226.84 kbps	throughput 12227.24 kbps	latency 39.700 ms	accuracy 0.9019
2017-09-12 05:11:01.936 client 52.23.155.130:36534	goodput 12226.84 kbps	throughput 12227.24 kbps	latency 43.700 ms	accuracy 0.9019
2017-09-12 05:11:02.851 client 52.32.115.31:52360	goodput 12410.48 kbps	throughput 12410.88 kbps	latency 25.700 ms	accuracy 0.9328
2017-09-12 05:11:02.922 client 13.58.116.243:35662	goodput 12410.48 kbps	throughput 12410.88 kbps	latency 39.800 ms	accuracy 0.9328
2017-09-12 05:11:02.936 client 52.23.155.130:36534	goodput 12410.48 kbps	throughput 12410.88 kbps	latency 43.800 ms	accuracy 0.9328
